pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-1500-1599\CP-1518.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1519.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1520.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1520.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1520.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1520.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1520.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1520.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1521.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1521.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1521.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1521.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1521.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1521.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1522.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1522.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1522.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1522.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1522.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1522.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1523.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1523.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1523.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1523.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1523.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1524.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1524.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1524.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1524.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1524.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1525.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1525.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1525.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1525.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1525.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1525.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1525.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1525.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1527.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1527.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1527.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1527.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1527.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1527.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1528.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1528.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1528.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1528.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1528.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1528.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1528.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1529.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1529.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1529.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1529.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1529.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1529.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1529.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1530.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1530.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1530.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1530.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1530.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1530.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1500-1599\CP-1531-Q=2.pdf,1,612.0,792.0,
